LIMIT_BAL,LIMIT_BAL_CAT,EDUCATION,MARRIAGE,AGE,AGE_CAT,SEX,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,AVG_PAYMENT,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
160000,moderate,graduateschool,married,49,senior,male,0,0,0,0,-1,-1,0,143804,145244,145978,41600,2500,2500,6235,6632,1910,2500,2500,2500,1
50000,low,university,single,35,midage,female,0,0,0,0,0,0,0,14536,15694,16431,17056,17581,18089,1700,1300,900,800,800,900,1
120000,moderate,highschool,married,39,senior,male,-1,2,2,0,0,3,1,12190,13091,12591,17366,22064,21432,1400,0,5000,5000,0,0,0
140000,moderate,university,single,26,young,female,0,0,0,0,-1,-1,0,12436,14910,13780,13710,488,-1450,3380,1200,2000,500,0,0,1
70000,moderate,university,single,29,young,female,0,0,0,0,0,0,0,20244,65072,61652,62788,57325,53415,50005,2312,2237,2038,2000,2127,1
80000,moderate,graduateschool,single,34,midage,male,2,2,2,2,2,2,2,62423,63827,64682,65614,67007,68349,3000,2500,2600,2600,2600,2000,0
90000,moderate,highschool,single,28,young,male,0,0,2,0,0,0,0,15940,19742,19137,20212,20874,21387,4400,0,1400,1000,1000,1000,0
150000,moderate,graduateschool,married,41,senior,male,-2,-2,-2,-2,-2,-1,-2,6780,10633,3260,0,0,1081,10638,3260,0,0,1081,0,1
150000,moderate,highschool,married,35,midage,male,2,2,2,0,0,0,1,135215,137863,130622,126063,118836,116865,6000,30,5050,5025,5000,3000,0
30000,low,highschool,others,26,young,female,1,2,0,0,0,0,0,30698,29034,28317,27872,28456,28230,0,1442,986,1021,1015,1143,0
60000,low,graduateschool,single,28,young,male,0,0,0,0,0,0,0,26129,30544,21712,23284,24945,25402,5000,2000,2000,2000,2000,2000,1
60000,low,university,single,24,young,male,2,2,2,0,0,0,1,48945,52362,51255,52119,52866,53969,4549,0,2313,2044,2110,2500,0
50000,low,university,single,22,young,female,0,0,2,0,0,0,0,38340,41362,34656,35004,35514,2582,3700,0,1200,710,52,1000,1
30000,low,highschool,married,33,midage,female,0,0,2,2,2,0,1,39577,39995,38049,35435,31976,29704,3800,1700,1100,0,1030,1000,0
100000,moderate,graduateschool,single,30,midage,male,1,2,0,0,0,0,0,94432,92080,93046,94898,97763,99102,0,3400,3383,4380,4300,2497,1
60000,low,university,single,48,senior,female,2,3,2,3,2,2,2,60717,59183,62075,60501,61808,60668,0,4500,0,2400,0,2200,0
410000,high,highschool,single,28,young,female,2,2,2,2,0,0,1,407490,415276,384242,343283,320407,328827,16195,15282,15164,12005,15000,10507,1
260000,high,highschool,married,48,senior,female,0,0,0,0,0,0,0,97908,84773,70259,58341,58730,52789,2980,2338,1911,5014,5004,2007,1
30000,low,university,single,49,senior,male,0,0,0,0,0,-2,0,27414,26910,25321,19455,0,0,1526,1696,1015,0,0,0,1
80000,moderate,university,single,25,young,male,0,0,0,0,0,0,0,63771,62642,60005,53384,55060,54583,2500,2500,1900,2500,2500,2000,1
190000,moderate,university,single,34,midage,male,2,0,0,0,2,2,1,129801,131383,134379,142323,140120,150052,5000,5000,10000,0,12118,2769,0
50000,low,university,single,25,young,male,1,2,0,0,0,0,0,21679,18566,19918,19584,18508,20047,0,2000,1500,1000,2000,676,0
180000,moderate,graduateschool,married,42,senior,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1031,0,0,0,0,1031,0,1
30000,low,highschool,others,52,senior,male,1,2,2,3,2,2,2,23819,23144,28066,27321,27571,29300,0,5637,0,1000,2332,0,0
80000,moderate,university,married,29,young,female,0,0,0,0,0,0,0,63899,62048,49814,45292,43190,39457,2500,2500,2010,2000,2000,2000,0
30000,low,university,single,23,young,male,0,0,2,2,2,-1,1,19321,23985,23321,25809,24985,700,5320,0,3316,0,700,0,0
90000,moderate,highschool,married,44,senior,female,-1,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,34619,1
200000,high,graduateschool,married,43,senior,male,-2,-2,-2,-2,-2,-2,-2,3005,4709,7544,9409,57023,2770,4709,7574,9497,57023,2770,1904,1
280000,high,graduateschool,married,40,senior,female,0,0,0,0,0,0,0,212617,207478,211850,209651,214520,213520,7297,7584,7416,8000,7639,7312,1
240000,high,university,single,29,young,male,0,0,0,0,0,0,0,210522,224877,208870,107964,227939,232618,20000,8403,4978,220000,8638,8584,1
280000,high,university,single,38,midage,male,2,2,2,2,0,0,1,163675,168581,170775,166749,168739,166757,9000,6000,5,5858,5741,5608,0
150000,moderate,graduateschool,single,29,young,female,0,0,0,0,0,0,0,39215,49300,53030,65006,50515,0,11200,16000,12376,1109,0,0,1
30000,low,university,married,32,midage,male,0,0,0,0,0,2,0,12452,13439,14420,15838,17331,16973,1500,1500,2000,2000,0,3600,0
140000,moderate,university,single,50,senior,female,0,0,0,0,0,0,0,128949,133778,131241,25994,25769,24552,7000,6000,3000,5000,4000,6000,0
90000,moderate,highschool,single,50,senior,male,0,0,0,0,0,0,0,80926,76495,71616,60177,54440,45788,3451,3243,2390,1840,1690,1954,1
340000,high,highschool,married,49,senior,female,-2,-1,-1,-1,-2,-2,-2,20452,18816,24010,5320,16612,21373,18832,24099,5320,16612,21373,44729,1
170000,moderate,graduateschool,single,36,midage,male,-1,-1,-1,-1,-1,-1,-1,8433,644,7567,0,499,576,644,7567,0,499,576,0,1
30000,low,highschool,single,48,senior,female,2,2,0,0,0,0,1,26950,23655,25131,29148,12134,12976,0,3200,5000,1000,1000,1000,0
110000,moderate,highschool,single,36,midage,male,-1,-1,-1,-2,-2,-2,-2,2509,1260,0,0,0,0,1260,0,0,0,0,0,0
20000,low,graduateschool,single,23,young,male,0,0,0,0,0,-1,0,18055,2059,2576,1834,1092,942,1100,1500,200,200,942,19840,1
300000,high,highschool,married,40,senior,female,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,low,university,single,23,young,female,1,2,2,0,0,2,1,42586,43813,42779,38180,40685,37662,2200,0,1600,3300,0,1600,1
450000,high,graduateschool,single,34,midage,male,0,0,0,0,0,0,0,260733,228515,232762,208005,194608,201044,20255,50171,7096,6604,10012,10000,1
250000,high,graduateschool,married,42,senior,male,1,1,1,1,2,2,1,352016,341600,321232,307354,285901,272322,15210,8273,8100,100,8942,254000,0
130000,moderate,university,married,38,midage,male,0,0,0,0,0,0,0,61105,61386,62681,64743,45288,48449,3000,4000,5000,3000,5000,2000,1
190000,moderate,highschool,single,35,midage,male,0,0,0,0,0,0,0,170928,170290,175630,171572,161319,151119,6500,8031,7510,5500,6000,5500,1
80000,moderate,graduateschool,married,44,senior,female,1,-1,-1,-1,-1,-1,-1,-60,2400,595,1810,737,2555,2460,595,1815,737,2555,4290,1
150000,moderate,graduateschool,married,49,senior,male,-2,-2,-2,-2,-2,-2,-2,15472,14860,19601,13262,14329,34193,14877,19608,13280,14329,34193,7880,1
360000,high,highschool,single,34,midage,male,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,high,university,married,57,senior,female,1,-2,-2,-2,-1,-1,-1,-8,-8,-8,-8,1595,-5,0,0,0,1603,0,0,0
30000,low,university,married,42,senior,female,2,0,0,0,0,0,0,5288,6310,8693,11541,13344,15118,1117,2500,3000,2000,2000,553,0
70000,moderate,graduateschool,married,49,senior,male,-1,-1,-1,-1,-1,-1,-1,1261,2041,1261,2431,904,1801,2431,1261,2431,904,2191,0,0
450000,high,university,married,44,senior,male,-1,-1,-1,-1,-1,-1,-1,3004,5938,3700,14327,14890,6687,5971,3712,14347,14903,6707,25963,1
170000,moderate,graduateschool,married,42,senior,male,1,-2,-2,-2,-2,-1,-1,0,0,0,0,0,2485,0,0,0,0,2485,7797,1
20000,low,university,single,22,young,female,0,0,0,0,0,0,0,17356,18205,10140,10345,7552,8001,1274,1119,324,278,579,170,1
80000,moderate,graduateschool,single,26,young,male,0,0,0,0,0,0,0,76867,51936,28221,28809,19551,19925,1600,1300,859,3000,800,50000,1
180000,moderate,university,married,44,senior,female,-2,-2,-2,-2,-2,-2,-2,6529,6622,6572,3179,11875,7633,6626,6583,3179,18462,7633,6007,1
170000,moderate,university,single,27,young,female,0,0,0,0,0,0,0,64195,66163,67856,38803,40259,41541,3000,3000,2308,3000,3000,1800,1
30000,low,highschool,single,25,young,male,-2,-2,-2,-2,-2,-2,-2,780,0,390,749,390,0,0,390,749,390,0,805,0
160000,moderate,graduateschool,single,28,young,male,0,0,0,0,0,0,0,157921,144659,154012,151403,115731,113635,6000,25409,30000,5000,5000,4500,1
170000,moderate,graduateschool,single,27,young,female,-1,-1,2,-1,-1,-1,0,356,1472,736,736,736,736,1536,0,736,736,736,736,1
40000,low,graduateschool,single,26,young,male,0,0,2,2,2,0,1,39723,12302,9369,22949,11188,13306,10000,92,15000,0,3000,4000,1
500000,high,graduateschool,married,45,senior,male,-1,-1,-1,-1,-1,0,-1,1302,5230,3373,14071,2915,157,5308,3527,14133,2928,2,343,0
70000,moderate,graduateschool,single,25,young,female,0,0,0,0,2,2,1,35871,37174,37904,40651,39697,42253,1902,1632,3379,0,3200,0,1
80000,moderate,highschool,single,24,young,female,1,2,2,3,2,2,2,12098,11607,14814,14163,13770,15323,0,3412,0,0,1810,23,1
10000,low,university,single,23,young,male,0,0,0,0,0,0,0,9984,9974,9900,9941,9250,9403,1300,1300,1041,1000,2000,464,0
10000,low,university,married,37,midage,male,0,0,0,0,-1,-1,0,6930,6399,4634,5388,780,0,1065,1246,1000,780,0,390,1
280000,high,graduateschool,married,40,senior,male,-1,-1,-1,-1,-1,-1,-1,5310,2196,2928,9564,22017,5220,2196,2928,9564,22017,5220,1964,1
50000,low,university,single,24,young,female,2,2,2,0,0,0,1,48283,48767,35917,26946,22458,23569,1700,0,1036,817,1486,3500,0
140000,moderate,highschool,married,39,senior,male,0,0,0,0,0,0,0,138317,142082,136034,137524,88752,89409,6047,6405,6452,3228,3140,3157,1
170000,moderate,highschool,single,30,midage,female,0,0,0,0,0,0,0,173922,164939,165597,163424,163204,159257,7400,7600,7800,6348,6200,6500,1
170000,moderate,university,single,29,young,female,0,0,0,0,0,0,0,47742,45529,42805,38017,39239,39411,2105,2447,1200,3000,2000,1500,1
420000,high,graduateschool,married,47,senior,female,1,-1,-1,0,0,0,0,0,14165,53697,50081,44875,42691,14165,55732,1563,1594,1454,1535,1
80000,moderate,graduateschool,single,32,midage,male,-1,-1,-2,-2,-2,-2,-2,4055,0,0,0,0,0,0,0,0,0,0,0,1
50000,low,university,single,41,senior,female,1,2,0,0,0,0,0,49487,48282,39490,27835,23391,24507,0,2000,2537,1500,1500,1500,0
150000,moderate,graduateschool,married,32,midage,female,1,2,2,-2,-2,-2,0,4605,4390,-25,-25,-25,-25,22,0,0,0,0,0,1
40000,low,university,married,48,senior,male,0,0,-1,-1,-1,-1,-1,1672,0,836,836,571,1735,0,836,836,571,2000,0,1
50000,low,highschool,single,51,senior,female,2,2,2,2,0,0,1,33384,34554,35690,34817,36252,37645,2000,2000,0,2000,2000,2000,1
160000,moderate,graduateschool,single,34,midage,female,0,0,0,0,0,0,0,43729,43535,40799,41255,31766,32570,2045,1809,1265,1154,1333,1313,1
50000,low,university,married,30,midage,female,2,0,0,-2,-2,-2,-1,6425,4580,0,0,0,0,1050,0,0,0,0,0,0
160000,moderate,highschool,married,38,midage,female,2,2,2,2,0,0,1,113336,116136,118474,115127,111864,102418,6000,5500,0,3700,3200,3400,0
380000,high,graduateschool,single,27,young,male,-1,0,0,0,0,0,0,73903,66541,58665,43837,72069,61925,2924,2555,1515,37056,2413,1522,1
60000,low,highschool,married,36,midage,female,1,2,2,2,0,0,1,57285,61118,61947,60353,4980,2160,5336,2550,16,0,0,0,0
50000,low,university,married,32,midage,male,0,0,0,0,0,0,0,50764,50428,49564,21002,20230,19462,2200,1500,1500,2000,1700,2000,0
180000,moderate,graduateschool,single,28,young,male,0,-1,2,0,0,0,0,2569,2834,394,904,2514,4054,2834,0,900,2000,4000,2000,1
210000,high,graduateschool,married,34,midage,female,-1,-1,-1,-1,-2,-2,-1,2501,639,699,0,0,0,639,699,0,0,0,0,0
180000,moderate,graduateschool,single,27,young,female,-1,-1,-1,-1,-1,-1,-1,11168,6496,9733,4088,5428,13138,6678,9740,4088,5428,13138,12174,1
150000,moderate,highschool,married,42,senior,male,0,0,0,0,0,0,0,148826,148568,151864,147485,106607,98109,6000,6012,5012,5000,4000,4000,1
240000,high,graduateschool,single,33,midage,female,-2,-2,-2,-2,-2,-2,-2,5000,0,5000,0,254,9366,0,5000,0,254,9366,1150,1
100000,moderate,graduateschool,married,38,midage,male,2,2,2,2,2,0,2,72437,74645,76063,77224,75385,78991,4000,3200,3000,0,5000,3200,0
230000,high,university,married,51,senior,male,0,0,0,0,0,0,0,197993,84076,77766,70066,62865,55311,2965,3500,2600,2500,1901,2370,1
240000,high,graduateschool,single,25,young,female,1,-1,-1,-1,-1,-2,-1,0,587,0,2417,0,0,587,0,2417,0,0,7642,1
260000,high,graduateschool,single,49,senior,male,-1,-1,-1,-1,-1,-1,-1,316,316,4866,316,316,4843,316,4866,316,316,4843,316,1
170000,moderate,university,single,27,young,female,0,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,0
60000,low,university,married,25,young,female,2,0,0,2,0,0,1,33598,34733,37460,36558,37945,38782,2000,3600,0,2000,1600,1600,0
20000,low,university,married,52,senior,male,-2,-2,-2,-2,-2,-2,-2,990,2990,790,1590,2359,2780,2990,790,1590,2359,2780,1200,1
250000,high,university,married,47,senior,male,-2,-2,-2,-2,-2,-2,-2,8996,18069,7966,3470,3128,2966,18069,7966,3470,3128,2966,3419,1
120000,moderate,university,married,42,senior,female,-1,-1,-1,-1,-1,-1,-1,499,499,499,499,499,1148,499,499,499,499,1148,0,1
90000,moderate,university,single,25,young,male,0,-1,-1,0,-1,-1,-1,2908,1051,2422,1051,1051,83573,1052,2422,0,1051,83573,3098,1
280000,high,graduateschool,single,27,young,male,-1,-1,-1,-1,-1,-1,-1,5521,-7,1485,5727,1247,2037,7,1492,5727,1247,2037,26920,1
350000,high,university,single,25,young,female,0,0,2,0,0,0,0,327915,342405,344459,351335,143291,98042,20000,9000,15076,5000,4000,4000,0
10000,low,university,single,22,young,female,1,-2,-2,-2,-2,-2,-2,0,0,0,-400,0,0,0,0,0,400,0,0,1
130000,moderate,highschool,married,31,midage,female,0,-1,-1,-1,-1,0,-1,62518,4049,6690,-1018,89445,90179,4065,6704,21018,92610,3272,3332,0
350000,high,university,married,36,midage,male,0,0,-1,0,-1,-1,0,32596,16666,32597,16666,16666,32809,1000,32597,1000,16666,32809,526,0
180000,moderate,graduateschool,married,39,senior,female,-1,-1,-1,-1,-1,-1,-1,892,6809,18390,13999,933,933,6846,18399,13999,933,933,993,1
250000,high,university,single,26,young,male,0,0,0,0,0,0,0,123148,135439,42090,61558,80894,93938,15447,12004,21558,20894,15000,20000,1
240000,high,highschool,married,40,senior,female,1,-2,-1,-1,-1,-1,-1,-55,-55,3545,1338,1075,1744,0,3600,1338,1075,1744,0,1
120000,moderate,graduateschool,married,41,senior,male,-1,-1,-2,-1,0,-1,-1,416,0,0,832,416,416,0,416,1248,0,416,0,1
30000,low,university,single,24,young,male,0,0,0,2,0,0,0,14597,15614,18246,17660,17768,18151,1568,3200,0,700,670,1500,0
130000,moderate,graduateschool,single,33,midage,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,moderate,graduateschool,single,26,young,female,0,0,-2,-1,-1,0,-1,4301,0,0,2883,1856,2856,0,0,2883,1856,1000,2000,1
50000,low,university,single,27,young,male,1,2,0,0,0,0,0,47568,46482,44546,40745,19910,17786,0,2000,1241,633,616,2500,0
400000,high,university,married,39,senior,male,0,0,0,0,0,0,0,399099,272898,202937,169138,144434,124802,15395,10232,12115,6285,11106,3124,1
310000,high,others,married,46,senior,male,-1,-1,-1,-1,-1,-1,-1,15431,10414,21209,91238,18293,14332,10414,21229,91254,18293,14332,15785,1
130000,moderate,university,single,31,midage,female,1,2,2,0,0,0,1,120890,122275,109903,80909,71679,66169,5200,47,3000,2800,2713,2000,1
170000,moderate,graduateschool,married,39,senior,male,-2,-2,-2,-2,-2,-2,-2,0,0,905,0,0,0,0,905,0,0,0,0,1
500000,high,graduateschool,married,41,senior,male,0,0,0,0,0,0,0,231887,122499,107198,98450,93828,92237,6115,4550,3533,3525,5034,4080,1
100000,moderate,university,married,39,senior,male,0,0,0,0,-2,-2,-1,10603,11735,12460,0,0,0,1315,1040,0,0,0,0,0
50000,low,university,single,29,young,male,1,2,0,0,0,0,0,49612,48546,49157,49890,48941,49940,0,1900,1333,0,999,0,1
100000,moderate,university,married,42,senior,female,0,0,0,0,0,0,0,8166,8783,9417,10002,9804,9626,1140,1164,1139,331,350,500,1
30000,low,university,married,46,senior,male,0,0,0,0,-2,-2,-1,20328,18944,3395,0,0,0,1582,1033,0,0,0,0,1
300000,high,university,married,37,midage,male,1,-1,2,0,0,0,0,-165580,324392,296931,30355,26771,23737,505000,331,1070,17771,18000,16079,1
100000,moderate,university,single,25,young,female,2,2,0,0,0,0,1,101827,99365,100349,72391,72396,72668,0,3927,2700,2800,3000,3000,0
240000,high,graduateschool,single,46,senior,male,1,2,-1,-1,-1,-1,0,102318,94453,5411,8513,4626,5329,468,5784,8548,4630,5334,27898,0
30000,low,graduateschool,single,31,midage,female,0,0,0,2,0,0,0,28803,28635,30217,28919,29302,28603,1800,3600,0,1500,1500,3300,1
450000,high,university,married,46,senior,male,-1,-1,-1,-1,-1,-1,-1,130,1926,15671,18552,24222,32867,1926,15671,18574,24231,32885,9343,1
80000,moderate,university,married,31,midage,male,0,0,0,0,0,0,0,78356,70664,62223,26400,27201,27363,2600,2036,1500,1201,1500,2000,1
100000,moderate,graduateschool,married,33,midage,male,2,2,0,0,0,0,1,94257,78728,65747,67046,69938,74800,0,3100,3000,4000,6000,0,0
180000,moderate,graduateschool,single,34,midage,male,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,low,university,single,26,young,male,0,0,0,0,0,0,0,9861,15147,6641,15318,8610,8790,1099,2234,1135,1086,319,319,1
80000,moderate,graduateschool,single,27,young,male,-1,-1,-1,-1,-2,-1,-1,6544,4924,1990,0,0,4350,4924,1990,0,0,4350,0,1
500000,high,university,married,46,senior,female,0,0,-1,-1,0,0,0,16400,886,21803,90182,79310,68380,886,21831,90182,2500,2380,2772,1
20000,low,highschool,married,56,senior,male,1,2,0,0,2,2,1,8766,8481,13318,15096,14717,16159,0,5000,2000,0,2000,0,0
430000,high,graduateschool,single,34,midage,male,0,0,0,0,-1,0,0,81963,93893,100177,-3849,304425,293920,15000,70000,3116,313094,10300,15000,1
50000,low,university,single,30,midage,male,-1,2,2,-2,-2,-2,0,780,780,0,0,0,0,0,0,0,0,0,0,0
70000,moderate,university,married,38,midage,female,0,0,0,0,0,0,0,40271,41126,21125,6197,4560,0,3000,7000,1100,1000,0,0,1
20000,low,highschool,married,43,senior,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,high,university,single,28,young,male,0,0,0,0,0,0,0,35564,25173,10633,7217,7364,-7,2086,3017,144,147,0,763,1
50000,low,university,single,26,young,male,1,2,0,0,2,2,1,16412,15851,16889,19909,19291,20675,0,1294,3314,0,1700,0,1
100000,moderate,university,married,49,senior,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
130000,moderate,university,married,48,senior,male,-2,-2,-2,-2,-2,-2,-2,1115,1897,1020,3640,948,9071,1902,1023,3650,950,9093,4,1
20000,low,university,single,23,young,male,0,0,0,0,0,0,0,15932,16965,17993,18698,19075,20498,1605,1605,1310,687,1735,0,1
280000,high,graduateschool,single,31,midage,male,0,0,0,0,0,0,0,148186,150724,153762,155242,143679,145615,5000,5006,4408,4117,4600,4600,1
50000,low,university,single,25,young,male,0,0,0,0,0,0,0,47034,47521,47633,47482,48162,48926,2100,2500,2000,2000,1685,2000,1
330000,high,university,married,27,young,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,high,graduateschool,single,28,young,male,-1,-1,2,-1,-1,-1,0,5765,12386,2662,6023,8303,171059,12453,12,6053,8337,171074,5036,1
160000,moderate,graduateschool,single,48,senior,male,-1,2,2,-2,-2,-2,0,23037,22260,0,0,0,0,0,0,0,0,0,0,0
240000,high,graduateschool,single,29,young,female,-1,2,2,-2,-2,-2,0,3126,3126,626,626,776,783,626,626,626,776,783,1252,1
60000,low,university,married,39,senior,male,-2,2,-1,-1,-1,-1,-1,50210,2846,18862,18145,20934,22146,60054,19061,20089,23019,22181,16711,1
100000,moderate,highschool,single,28,young,female,3,2,2,5,5,4,4,1250,1250,1250,1250,1250,650,0,0,0,0,0,0,1
250000,high,graduateschool,married,50,senior,male,1,-2,-1,-1,-1,-1,-1,0,0,191,2160,0,900,0,191,2160,0,900,2000,1
50000,low,university,single,27,young,female,2,2,2,2,0,0,1,19410,22085,23435,22765,22990,23369,3000,2000,0,900,900,1006,0
350000,high,graduateschool,single,27,young,male,1,-2,-2,-2,-1,-1,-1,21872,68309,162651,13514,36306,14974,137308,164395,49,36491,15049,14158,1
100000,moderate,university,single,34,midage,male,1,-2,-2,-2,-1,-1,-1,-342,-342,-342,-342,1158,2485,0,0,0,1500,1500,0,1
260000,high,graduateschool,married,37,midage,male,0,0,0,0,0,0,0,257456,261189,264520,249571,202144,197643,10621,9948,8914,6986,41000,7222,1
50000,low,highschool,married,43,senior,male,0,0,0,0,0,0,0,27620,28923,29955,30666,31275,31940,1767,1799,1510,1119,1169,2000,0
10000,low,university,single,30,midage,male,0,0,0,0,0,2,0,8107,8724,9191,9800,10072,9766,1298,1155,1154,1206,0,399,0
140000,moderate,university,single,33,midage,female,0,0,0,0,0,0,0,56426,41717,42823,25224,26855,23783,2000,2000,900,2000,10000,5000,1
360000,high,graduateschool,married,45,senior,female,-1,-1,2,0,-1,-1,0,390,1170,780,390,390,390,1170,0,0,390,390,390,0
150000,moderate,graduateschool,married,49,senior,male,-2,-2,-2,-2,-2,-2,-2,111348,109115,102598,3039,-309,-309,6000,4044,309,0,0,0,1
150000,moderate,university,others,41,senior,female,1,-2,-2,-1,-1,-1,-1,0,0,0,3355,962,821,0,0,4026,962,821,380,1
20000,low,highschool,others,57,senior,male,1,2,0,0,0,0,0,20442,20141,19888,20318,20364,20134,1200,1300,1000,1000,1000,1000,1
